,latitude,longitude,cluster_label
738,42.230171,-71.530106,15
739,42.230171,-71.530106,15
740,36.116203,-119.618564,12
741,21.52536,-78.22579,5
742,34.10834,-117.28977,0
743,45.694454,-93.900192,11
744,37.76521,-122.24164,22
745,51.45625,-0.97113,2
746,31.054487,-97.563461,8
747,33.729759,-111.431221,20
748,31.054487,-97.563461,8
749,54.9,-1.51667,2
750,44.299782,-99.438828,26
751,36.116203,-119.618564,12
752,42.230171,-71.530106,15
753,40.349457,-88.986137,7
754,22.40694,-79.96472,5
755,47.60621,-122.33207,9
756,21.52536,-78.22579,5
757,47.538569,-90.290189,27
758,39.72943,-104.83192,23
759,38.829288,-76.84818,1
760,42.230171,-71.530106,15
761,45.694454,-93.900192,11
762,40.590752,-77.209755,1
763,31.054487,-97.563461,8
764,42.230171,-71.530106,15
765,21.52536,-78.22579,5
766,36.116203,-119.618564,12
767,31.054487,-97.563461,8
768,33.729759,-111.431221,20
769,40.349457,-88.986137,7
770,22.40694,-79.96472,5
771,38.58157,-121.4944,22
772,43.452492,-71.563896,15
773,42.08836,-87.98063,7
774,40.590752,-77.209755,1
775,36.116203,-119.618564,12
776,40.349457,-88.986137,7
777,33.729759,-111.431221,20
778,37.915836,-118.875167,12
779,33.729759,-111.431221,20
780,21.52536,-78.22579,5
781,21.52536,-78.22579,5
782,36.116203,-119.618564,12
783,42.230171,-71.530106,15
784,37.09024,-95.712891,3
785,21.52536,-78.22579,5
786,-28.10391,26.86593,6
787,42.230171,-71.530106,15
788,37.87159,-122.27275,22
789,40.590752,-77.209755,1
790,31.169546,-91.867805,28
791,35.565342,-96.928917,3
792,36.116203,-119.618564,12
793,36.116203,-119.618564,12
794,36.116203,-119.618564,12
795,42.230171,-71.530106,15
796,21.52536,-78.22579,5
797,40.71427,-74.00597,1
798,40.590752,-77.209755,1
799,42.230171,-71.530106,15
800,40.349457,-88.986137,7
801,40.71427,-74.00597,1
802,45.694454,-93.900192,11
803,36.116203,-119.618564,12
804,33.729759,-111.431221,20
805,47.538569,-90.290189,27
806,33.95335,-117.39616,0
807,40.349457,-88.986137,7
808,36.116203,-119.618564,12
809,40.150032,-111.862434,25
810,45.694454,-93.900192,11
811,41.760392,-81.724217,21
812,37.76521,-122.24164,22
813,48.070464,-121.936784,9
814,36.116203,-119.618564,12
815,36.116203,-119.618564,12
816,33.95335,-117.39616,0
817,39.09973,-94.57857,3
818,31.054487,-97.563461,8
819,36.116203,-119.618564,12
820,42.230171,-71.530106,15
821,31.054487,-97.563461,8
822,42.230171,-71.530106,15
823,21.52536,-78.22579,5
824,42.230171,-71.530106,15
825,40.349457,-88.986137,7
826,34.06334,-117.65089,0
827,31.054487,-97.563461,8
828,47.60621,-122.33207,9
829,36.333905,-89.485536,7
830,40.388783,-82.764915,21
831,21.52536,-78.22579,5
832,34.10834,-117.28977,0
833,7.41251,-7.55383,14
834,18.38078,-65.95739,24
835,36.116203,-119.618564,12
836,36.116203,-119.618564,12
837,31.054487,-97.563461,8
838,36.116203,-119.618564,12
839,37.09024,-95.712891,3
840,36.116203,-119.618564,12
841,36.116203,-119.618564,12
842,21.52536,-78.22579,5
843,40.349457,-88.986137,7
844,34.10834,-117.28977,0
845,33.729759,-111.431221,20
846,40.349457,-88.986137,7
847,41.85003,-87.65005,7
848,38.456085,-92.288368,3
849,47.60621,-122.33207,9
850,43.326618,-84.536095,21
851,35.747845,-86.692345,18
852,45.694454,-93.900192,11
